,Date,Open,High,Low,Close,(High-Low),(Open-Close)
371,2021-05-05,4071.45,4080.00,4045.95,4064.45,34.05,7.00
372,2021-05-04,4093.45,4099.60,4034.50,4045.20,65.10,48.25
373,2021-05-03,4013.50,4079.90,3997.75,4071.90,82.15,-58.40
374,2021-04-30,4040.90,4117.20,4031.60,4053.10,85.60,-12.20
375,2021-04-29,4101.75,4115.10,4056.25,4067.35,58.85,34.40
376,2021-04-28,4060.50,4077.95,4047.65,4065.65,30.30,-5.15
377,2021-04-27,3983.45,4046.30,3979.95,4040.00,66.35,-56.55
378,2021-04-26,3957.15,3985.95,3954.30,3976.20,31.65,-19.05
379,2021-04-23,3941.30,3968.30,3909.85,3932.55,58.45,8.75
380,2021-04-22,3909.15,3955.05,3890.30,3946.95,64.75,-37.80
381,2021-04-20,3983.55,4002.00,3911.30,3937.10,90.70,46.45
382,2021-04-19,3955.85,3966.35,3926.30,3939.65,40.05,16.20
383,2021-04-16,4018.10,4073.85,4016.00,4042.85,57.85,-24.75
384,2021-04-15,4028.05,4070.00,3969.45,4025.00,100.55,3.05
385,2021-04-13,3975.05,4029.15,3967.15,4022.45,62.00,-47.40
386,2021-04-12,4088.25,4089.45,3937.55,3955.40,151.90,132.85
387,2021-04-09,4179.05,4190.80,4139.00,4147.90,51.80,31.15
388,2021-04-08,4158.45,4200.35,4154.80,4177.25,45.55,-18.80
389,2021-04-07,4129.95,4174.60,4119.95,4138.35,54.65,-8.40
390,2021-04-06,4110.10,4132.05,4073.25,4109.15,58.80,0.95
391,2021-04-05,4138.05,4138.25,4027.80,4092.90,110.45,45.15
392,2021-04-01,4117.50,4155.95,4093.40,4149.25,62.55,-31.75
393,2021-03-31,4100.40,4125.45,4082.75,4087.80,42.70,12.60
394,2021-03-30,4077.45,4114.05,4067.85,4104.85,46.20,-27.40
395,2021-03-26,4038.90,4057.35,4016.45,4043.05,40.90,-4.15
396,2021-03-25,4084.20,4086.85,3983.50,3994.00,103.35,90.20
397,2021-03-24,4141.05,4157.15,4076.60,4082.95,80.55,58.10
398,2021-03-23,4139.60,4175.10,4133.25,4161.70,41.85,-22.10
399,2021-03-22,4136.75,4140.10,4101.20,4133.75,38.90,3.00
400,2021-03-19,4040.70,4141.40,3987.95,4131.50,153.45,-90.80
401,2021-03-18,4140.40,4156.40,4042.40,4067.65,114.00,72.75
402,2021-03-17,4200.95,4204.75,4092.55,4100.75,112.20,100.20
403,2021-03-16,4216.35,4238.60,4188.85,4198.05,49.75,18.30
404,2021-03-15,4249.90,4251.55,4147.20,4202.35,104.35,47.55
405,2021-03-12,4287.50,4304.90,4209.00,4232.35,95.90,55.15
406,2021-03-10,4278.65,4281.30,4234.40,4256.30,46.90,22.35
407,2021-03-09,4292.95,4305.70,4198.15,4247.50,107.55,45.45
408,2021-03-08,4263.70,4315.55,4258.40,4269.90,57.15,-6.20
409,2021-03-05,4263.05,4306.40,4221.45,4244.40,84.95,18.65
410,2021-03-04,4238.10,4298.35,4231.35,4279.90,67.00,-41.80
411,2021-03-03,4260.40,4290.90,4238.05,4282.35,52.85,-21.95
412,2021-03-02,4210.30,4230.95,4179.30,4220.30,51.65,-10.00
413,2021-03-01,4156.30,4183.00,4125.95,4175.10,57.05,-18.80
414,2021-02-26,4209.40,4247.05,4089.70,4110.35,157.35,99.05
415,2021-02-25,4214.30,4275.55,4212.15,4262.05,63.40,-47.75
416,2021-02-24,4143.00,4187.60,4132.55,4182.30,55.05,-39.30
417,2021-02-23,4112.90,4149.90,4089.80,4123.05,60.10,-10.15
418,2021-02-22,4167.10,4173.70,4063.20,4077.15,110.50,89.95
419,2021-02-19,4201.75,4231.50,4133.30,4159.85,98.20,41.90
420,2021-02-18,4214.05,4233.10,4192.05,4204.25,41.05,9.80
421,2021-02-17,4174.95,4209.65,4167.75,4195.35,41.90,-20.40
422,2021-02-16,4146.70,4200.60,4144.30,4177.60,56.30,-30.90
423,2021-02-15,4132.90,4150.05,4113.85,4133.85,36.20,-0.95
424,2021-02-12,4143.20,4146.00,4081.75,4108.10,64.25,35.10
425,2021-02-11,4092.15,4138.55,4085.95,4134.20,52.60,-42.05
426,2021-02-10,4124.55,4130.60,4059.55,4103.85,71.05,20.70
427,2021-02-09,4118.55,4145.60,4101.10,4113.65,44.50,4.90
428,2021-02-08,4043.05,4114.05,4040.60,4100.65,73.45,-57.60
429,2021-02-05,4069.10,4072.55,4011.20,4020.70,61.35,48.40
430,2021-02-04,4019.80,4063.70,4004.20,4048.40,59.50,-28.60
431,2021-02-03,4011.75,4047.75,3978.70,4017.25,69.05,-5.50
432,2021-02-02,3900.15,4002.20,3897.55,3989.00,104.65,-88.85
433,2021-02-01,3704.30,3864.80,3672.35,3853.40,192.45,-149.10
434,2021-01-29,3777.40,3791.75,3660.00,3671.85,131.75,105.55
435,2021-01-28,3715.90,3761.30,3712.70,3743.20,48.60,-27.30
436,2021-01-27,3797.25,3803.85,3741.90,3748.50,61.95,48.75
437,2021-01-25,3893.70,3896.30,3794.35,3801.75,101.95,91.95
438,2021-01-22,3913.35,3928.50,3850.60,3863.95,77.90,49.40
439,2021-01-21,3971.85,3975.25,3879.20,3905.50,96.05,66.35
440,2021-01-20,3918.75,3946.30,3901.60,3941.90,44.70,-23.15
441,2021-01-19,3859.05,3919.95,3858.25,3912.85,61.70,-53.80
442,2021-01-18,3889.90,3892.15,3802.55,3840.20,89.60,49.70
443,2021-01-15,3946.05,3955.80,3857.75,3890.45,98.05,55.60
444,2021-01-14,3911.75,3928.40,3888.00,3922.60,40.40,-10.85
445,2021-01-13,3910.95,3943.50,3848.50,3894.70,95.00,16.25
446,2021-01-12,3822.75,3883.65,3812.50,3878.25,71.15,-55.50
447,2021-01-11,3844.50,3848.70,3805.50,3819.35,43.20,25.15
448,2021-01-08,3792.60,3837.90,3788.90,3833.45,49.00,-40.85
449,2021-01-07,3757.65,3791.40,3754.50,3767.10,36.90,-9.45
450,2021-01-06,3720.65,3739.35,3686.80,3728.90,52.55,-8.25
451,2021-01-05,3696.50,3710.85,3680.95,3706.70,29.90,-10.20
452,2021-01-04,3695.65,3718.80,3674.70,3716.10,44.10,-20.45
453,2021-01-01,3656.25,3678.45,3651.70,3674.20,26.75,-17.95
454,2020-12-31,3668.00,3677.90,3644.10,3650.95,33.80,17.05
455,2020-12-30,3656.75,3675.20,3626.90,3669.25,48.30,-12.50
456,2020-12-29,3669.15,3674.45,3619.45,3645.45,55.00,23.70
457,2020-12-28,3643.70,3659.90,3641.00,3656.35,18.90,-12.65
458,2020-12-24,3620.05,3636.00,3591.75,3620.95,44.25,-0.90
459,2020-12-23,3563.05,3590.75,3540.95,3584.85,49.80,-21.80
460,2020-12-22,3513.55,3575.00,3452.20,3562.45,122.80,-48.90
461,2020-12-21,3663.70,3681.65,3402.65,3511.50,279.00,152.20
462,2020-12-18,3676.35,3683.75,3643.05,3666.90,40.70,9.45
463,2020-12-17,3694.05,3698.85,3667.20,3676.35,31.65,17.70
464,2020-12-16,3677.60,3686.50,3660.90,3682.70,25.60,-5.10
465,2020-12-15,3660.50,3660.50,3615.65,3652.45,44.85,8.05
466,2020-12-14,3635.45,3659.10,3632.00,3652.00,27.10,-16.55
467,2020-12-11,3613.40,3644.35,3581.45,3618.15,62.90,-4.75
468,2020-12-10,3618.60,3622.05,3572.70,3600.10,49.35,18.50
469,2020-12-09,3628.75,3634.35,3616.20,3623.45,18.15,5.30
470,2020-12-08,3621.50,3636.15,3579.15,3607.20,57.00,14.30
471,2020-12-07,3578.00,3608.15,3571.20,3604.30,36.95,-26.30
472,2020-12-04,3553.15,3578.80,3535.90,3565.90,42.90,-12.75
473,2020-12-03,3532.55,3536.50,3507.70,3528.55,28.80,4.00
474,2020-12-02,3487.10,3504.55,3464.10,3501.80,40.45,-14.70
475,2020-12-01,3458.15,3480.45,3435.05,3476.85,45.40,-18.70
476,2020-11-27,3443.65,3457.50,3396.10,3424.75,61.40,18.90
477,2020-11-26,3426.30,3441.50,3393.70,3431.60,47.80,-5.30
478,2020-11-25,3465.85,3474.55,3399.95,3407.35,74.60,58.50
479,2020-11-24,3452.40,3466.65,3439.70,3446.00,26.95,6.40
480,2020-11-23,3438.15,3446.55,3421.85,3436.50,24.70,1.65
481,2020-11-20,3406.30,3422.80,3372.20,3405.30,50.60,1.00
482,2020-11-19,3396.55,3454.10,3379.90,3390.05,74.20,6.50
483,2020-11-18,3389.35,3425.85,3384.55,3421.50,41.30,-32.15
484,2020-11-17,3415.30,3415.40,3384.30,3390.45,31.10,24.85
485,2020-11-14,3383.30,3385.15,3365.25,3375.55,19.90,7.75
486,2020-11-13,3331.60,3358.50,3324.40,3355.30,34.10,-23.70
487,2020-11-12,3334.15,3349.45,3320.60,3344.10,28.85,-9.95
488,2020-11-11,3314.45,3345.20,3289.50,3338.85,55.70,-24.40
489,2020-11-10,3267.55,3308.70,3252.15,3305.75,56.55,-38.20
490,2020-11-09,3223.25,3248.15,3213.30,3243.65,34.85,-20.40
491,2020-11-06,3194.40,3206.45,3183.60,3189.85,22.85,4.55
492,2020-11-05,3159.55,3185.55,3145.35,3183.05,40.20,-23.50
493,2020-11-04,3103.60,3126.95,3086.00,3120.15,40.95,-16.55
494,2020-11-03,3121.30,3128.15,3095.65,3110.25,32.50,11.05
495,2020-11-02,3129.15,3130.35,3092.20,3098.70,38.15,30.45
496,2020-10-30,3135.50,3162.15,3104.05,3129.65,58.10,5.85
497,2020-10-29,3107.30,3135.65,3101.65,3124.40,34.00,-17.10
498,2020-10-28,3176.40,3202.40,3134.05,3141.60,68.35,34.80
499,2020-10-27,3124.70,3163.00,3104.15,3157.75,58.85,-33.05
