,Date,Open,High,Low,Close,(High-Low),(Open-Close)
369,2021-05-07,26378.80,26454.10,26180.25,26269.45,273.85,109.35
370,2021-05-06,25868.25,26387.65,25639.60,26258.70,748.05,-390.45
371,2021-05-05,25670.55,25857.65,25564.60,25786.95,293.05,-116.40
372,2021-05-04,25783.20,25801.25,25398.95,25489.00,402.30,294.20
373,2021-05-03,25544.85,25785.60,25427.90,25676.05,357.70,-131.20
374,2021-04-30,25777.75,26154.30,25593.90,25664.45,560.40,113.30
375,2021-04-29,26162.20,26162.20,25827.15,25874.30,335.05,287.90
376,2021-04-28,25952.65,25992.50,25781.15,25962.10,211.35,-9.45
377,2021-04-27,25737.20,25871.45,25686.95,25815.75,184.50,-78.55
378,2021-04-26,25633.10,25887.10,25521.20,25680.30,365.90,-47.20
379,2021-04-23,25746.45,25926.05,25531.95,25609.10,394.10,137.35
380,2021-04-22,25902.60,26055.00,25718.60,25826.70,336.40,75.90
381,2021-04-20,26495.60,26496.50,25736.45,25877.60,760.05,618.00
382,2021-04-19,26012.40,26524.65,25875.90,26236.90,648.75,-224.50
383,2021-04-16,26183.45,26476.65,26131.20,26324.90,345.45,-141.45
384,2021-04-15,25577.00,26084.15,25293.30,26010.85,790.85,-433.85
385,2021-04-13,26737.70,26759.20,25513.40,25851.30,"1,245.80",886.40
386,2021-04-12,27504.40,27524.60,26545.65,26727.80,978.95,776.60
387,2021-04-09,27322.05,27520.10,27109.95,27367.05,410.15,-45.00
388,2021-04-08,26899.50,27413.55,26845.85,27148.40,567.70,-248.90
389,2021-04-07,26514.95,26899.20,26401.70,26831.00,497.50,-316.05
390,2021-04-06,26715.20,26715.20,26403.45,26532.20,311.75,183.00
391,2021-04-05,26035.50,26630.80,25978.95,26491.35,651.85,-455.85
392,2021-04-01,26039.85,26289.10,25855.35,25980.40,433.75,59.45
393,2021-03-31,26130.60,26130.60,25788.00,25855.00,342.60,275.60
394,2021-03-30,25531.10,26306.65,25429.20,26121.10,877.45,-590.00
395,2021-03-26,25475.30,25687.05,25276.60,25385.10,410.45,90.20
396,2021-03-25,25739.80,25766.00,25131.40,25237.10,634.60,502.70
397,2021-03-24,25863.55,26114.60,25738.15,25802.95,376.45,60.60
398,2021-03-23,26105.70,26315.80,25928.00,26105.70,387.80,0.00
399,2021-03-22,25649.05,26102.80,25418.45,26035.35,684.35,-386.30
400,2021-03-19,25273.35,25687.40,25028.30,25562.75,659.10,-289.40
401,2021-03-18,26365.90,26395.95,25012.50,25373.35,"1,383.45",992.55
402,2021-03-17,26378.20,26657.10,26113.75,26183.50,543.35,194.70
403,2021-03-16,26132.45,26602.65,26111.10,26363.85,491.55,-231.40
404,2021-03-15,25859.15,26094.15,25651.80,26032.05,442.35,-172.90
405,2021-03-12,26060.45,26298.00,25819.90,25888.25,478.10,172.20
406,2021-03-10,25862.05,26136.55,25782.30,26010.10,354.25,-148.05
407,2021-03-09,25388.80,25685.80,25095.35,25582.35,590.45,-193.55
408,2021-03-08,25368.20,25549.30,25259.60,25347.95,289.70,20.25
409,2021-03-05,25504.70,25697.75,25113.45,25229.60,584.30,275.10
410,2021-03-04,25471.70,25981.35,25450.45,25631.85,530.90,-160.15
411,2021-03-03,25582.60,25814.90,25331.40,25772.65,483.50,-190.05
412,2021-03-02,24809.70,25435.40,24770.35,25301.85,665.05,-492.15
413,2021-03-01,24494.65,24846.10,24451.45,24556.30,394.65,-61.65
414,2021-02-26,24611.20,24689.00,24212.80,24301.45,476.20,309.75
415,2021-02-25,24979.00,25199.80,24830.70,24872.45,369.10,106.55
416,2021-02-24,24814.55,24872.35,24518.70,24779.40,353.65,35.15
417,2021-02-23,24933.70,25199.60,24709.15,24807.80,490.45,125.90
418,2021-02-22,25579.75,25617.35,24646.45,24766.45,970.90,813.30
419,2021-02-19,25634.95,25676.00,25292.65,25503.20,383.35,131.75
420,2021-02-18,25270.95,25686.85,25262.65,25618.55,424.20,-347.60
421,2021-02-17,25610.40,25672.25,25234.70,25282.95,437.55,327.45
422,2021-02-16,26130.40,26167.85,25519.95,25613.95,647.90,516.45
423,2021-02-15,26243.10,26279.30,25959.10,26001.10,320.20,242.00
424,2021-02-12,26111.80,26455.05,26012.25,26093.80,442.80,18.00
425,2021-02-11,25860.85,26080.15,25795.85,26043.45,284.30,-182.60
426,2021-02-10,25779.90,25941.05,25570.20,25885.30,370.85,-105.40
427,2021-02-09,25933.80,26301.20,25659.90,25779.15,641.30,154.65
428,2021-02-08,25588.50,26028.00,25415.95,25915.60,612.05,-327.10
429,2021-02-05,25689.70,25733.50,25188.40,25331.60,545.10,358.10
430,2021-02-04,25749.70,25862.50,25505.25,25570.05,357.25,179.65
431,2021-02-03,25590.05,25949.70,25341.40,25680.90,608.30,-90.85
432,2021-02-02,25277.45,25574.75,25107.20,25447.80,467.55,-170.35
433,2021-02-01,24709.25,25139.15,24308.90,24922.70,830.25,-213.45
434,2021-01-29,25516.80,25539.85,24559.65,24645.75,980.20,871.05
435,2021-01-28,25639.90,25807.65,25239.70,25301.25,567.95,338.65
436,2021-01-27,26073.10,26236.55,25628.70,25865.30,607.85,207.80
437,2021-01-25,26607.65,26685.80,25911.80,26023.30,774.00,584.35
438,2021-01-22,26316.55,26667.55,26292.80,26489.75,374.75,-173.20
439,2021-01-21,26808.50,26872.95,26321.80,26450.15,551.15,358.35
440,2021-01-20,26147.20,26758.10,26142.95,26619.70,615.15,-472.50
441,2021-01-19,26080.10,26254.05,25987.30,26043.50,266.75,36.60
442,2021-01-18,26395.60,26423.60,25830.40,25916.25,593.20,479.35
443,2021-01-15,26939.70,27037.65,26301.40,26362.80,736.25,576.90
444,2021-01-14,26804.65,27176.50,26245.10,26965.55,931.40,-160.90
445,2021-01-13,27077.70,27103.90,26737.40,27004.30,366.50,73.40
446,2021-01-12,27008.00,27127.25,26805.00,26982.10,322.25,25.90
447,2021-01-11,26703.20,27095.75,26528.00,27027.70,567.75,-324.50
448,2021-01-08,25558.30,26227.50,25523.75,26162.40,703.75,-604.10
449,2021-01-07,25692.05,25702.30,25131.90,25251.20,570.40,440.85
450,2021-01-06,25841.30,26036.70,25240.50,25419.15,796.20,422.15
451,2021-01-05,25057.65,25824.15,25029.85,25769.15,794.30,-711.50
452,2021-01-04,24612.05,25158.85,24508.95,25110.05,649.90,-498.00
453,2021-01-01,24300.20,24500.70,24288.95,24456.10,211.75,-155.90
454,2020-12-31,24255.95,24295.20,24137.80,24251.35,157.40,4.60
455,2020-12-30,24312.50,24394.75,24176.25,24330.05,218.50,-17.55
456,2020-12-29,24093.05,24424.20,24090.30,24274.05,333.90,-181.00
457,2020-12-28,24065.40,24192.05,24037.80,24100.30,154.25,-34.90
458,2020-12-24,24163.20,24163.20,23828.05,24009.25,335.15,153.95
459,2020-12-23,23787.80,24228.80,23758.40,24167.75,470.40,-379.95
460,2020-12-22,22921.85,23680.90,22745.25,23611.60,935.65,-689.75
461,2020-12-21,23233.50,23506.70,22458.15,22844.60,"1,048.55",388.90
462,2020-12-18,23173.15,23416.50,23148.50,23256.55,268.00,-83.40
463,2020-12-17,22913.15,22960.50,22835.40,22892.25,125.10,20.90
464,2020-12-16,22830.40,22933.80,22701.55,22906.25,232.25,-75.85
465,2020-12-15,22656.35,22779.70,22608.35,22715.10,171.35,-58.75
466,2020-12-14,22786.00,22792.45,22487.30,22746.70,305.15,39.30
467,2020-12-11,22754.50,22901.75,22541.10,22664.00,360.65,90.50
468,2020-12-10,22693.95,22809.55,22606.60,22755.75,202.95,-61.80
469,2020-12-09,22799.95,22895.50,22720.50,22803.45,175.00,-3.50
470,2020-12-08,22484.35,22737.95,22387.35,22617.35,350.60,-133.00
471,2020-12-07,22333.30,22482.90,22271.00,22440.85,211.90,-107.55
472,2020-12-04,22222.25,22347.85,22130.30,22309.80,217.55,-87.55
473,2020-12-03,22458.75,22458.80,22147.30,22202.20,311.50,256.55
474,2020-12-02,22149.35,22371.55,21961.45,22319.00,410.10,-169.65
475,2020-12-01,21921.10,22216.45,21814.40,22170.85,402.05,-249.75
476,2020-11-27,21879.15,21972.95,21701.30,21764.90,271.65,114.25
477,2020-11-26,21717.40,21919.15,21544.05,21859.90,375.10,-142.50
478,2020-11-25,22087.90,22132.90,21675.90,21705.90,457.00,382.00
479,2020-11-24,22099.60,22281.85,22016.95,22064.30,264.90,35.30
480,2020-11-23,21551.85,22047.05,21432.65,22007.05,614.40,-455.20
481,2020-11-20,21275.35,21500.65,21121.75,21409.25,378.90,-133.90
482,2020-11-19,21285.75,21451.80,21070.25,21114.45,381.55,171.30
483,2020-11-18,21519.15,21557.10,21153.85,21314.85,403.25,204.30
484,2020-11-17,21704.05,21706.20,21361.45,21488.55,344.75,215.50
485,2020-11-14,21604.40,21618.90,21532.85,21552.75,86.05,51.65
486,2020-11-13,21305.35,21462.00,21219.80,21436.85,242.20,-131.50
487,2020-11-12,21380.20,21610.05,21291.70,21363.35,318.35,16.85
488,2020-11-11,21029.25,21365.65,20967.80,21330.45,397.85,-301.20
489,2020-11-10,21633.10,21633.10,20862.70,20978.50,770.40,654.60
490,2020-11-09,21751.65,21926.90,21620.55,21820.15,306.35,-68.50
491,2020-11-06,21435.15,21582.20,21251.55,21492.25,330.65,-57.10
492,2020-11-05,21383.70,21596.00,21284.60,21385.65,311.40,-1.95
493,2020-11-04,20769.90,21468.45,20765.80,21104.55,702.65,-334.65
494,2020-11-03,20792.25,21017.95,20679.65,20736.00,338.30,56.25
495,2020-11-02,20964.15,21012.45,20669.35,20732.30,343.10,231.85
496,2020-10-30,20912.95,21197.30,20797.50,20916.85,399.80,-3.90
497,2020-10-29,20667.70,20961.05,20548.30,20876.95,412.75,-209.25
498,2020-10-28,21121.90,21194.75,20701.00,20810.30,493.75,311.60
499,2020-10-27,21287.10,21371.60,20932.70,21023.40,438.90,263.70
